seed,epoch,test-loss,total-variance,total-acc,test-acc_feature0-linear,test-acc_feature1-xor_xor_xor,test-loss_feature0-linear,test-loss_feature1-xor_xor_xor,rep-R2_feature0-linear,rep-R2_feature1-xor_xor_xor
0,46800,0.34957677,36.40256500,0.74511719,1.00000000,0.49023438,0.00007894,0.69907457,0.00000000,0.00000000
0,46900,0.34960097,36.43474579,0.74511719,1.00000000,0.49023438,0.00007860,0.69912326,0.00000000,0.00000000
0,47000,0.34962150,36.46660995,0.74462891,1.00000000,0.48925781,0.00007826,0.69916487,0.00000000,0.00000000
0,47100,0.34964111,36.49840927,0.74462891,1.00000000,0.48925781,0.00007791,0.69920433,0.00000000,0.00000000
0,47200,0.34966767,36.53543091,0.74414062,1.00000000,0.48828125,0.00007756,0.69925779,0.00000000,0.00000000
0,47300,0.34969181,36.57159805,0.74414062,1.00000000,0.48828125,0.00007720,0.69930643,0.00000000,0.00000000
0,47400,0.34971410,36.60738373,0.74462891,1.00000000,0.48925781,0.00007683,0.69935131,0.00000000,0.00000000
0,47500,0.34974214,36.64352036,0.74462891,1.00000000,0.48925781,0.00007646,0.69940788,0.00000000,0.00000000
0,47600,0.34976667,36.67800522,0.74414062,1.00000000,0.48828125,0.00007609,0.69945729,0.00000000,0.00000000
0,47700,0.34979290,36.71443176,0.74414062,1.00000000,0.48828125,0.00007570,0.69951016,0.00000000,0.00000000
0,47800,0.34981406,36.74888229,0.74414062,1.00000000,0.48828125,0.00007531,0.69955289,0.00000000,0.00000000
0,47900,0.34983912,36.78528214,0.74414062,1.00000000,0.48828125,0.00007492,0.69960332,0.00000000,0.00000000
0,48000,0.34985524,36.81845474,0.74511719,1.00000000,0.49023438,0.00007453,0.69963598,0.00000000,0.00000000
0,48100,0.34987801,36.85795593,0.74511719,1.00000000,0.49023438,0.00007416,0.69968182,0.00000000,0.00000000
0,48200,0.34990308,36.89961624,0.74462891,1.00000000,0.48925781,0.00007376,0.69973242,0.00000000,0.00000000
0,48300,0.34992701,36.94089508,0.74511719,1.00000000,0.49023438,0.00007336,0.69978064,0.00000000,0.00000000
0,48400,0.34994820,36.98088074,0.74462891,1.00000000,0.48925781,0.00007296,0.69982344,0.00000000,0.00000000
0,48500,0.34997681,37.02336121,0.74462891,1.00000000,0.48925781,0.00007257,0.69988108,0.00000000,0.00000000
0,48600,0.34999895,37.06311798,0.74511719,1.00000000,0.49023438,0.00007215,0.69992572,0.00000000,0.00000000
0,48700,0.35002920,37.10913086,0.74462891,1.00000000,0.48925781,0.00007174,0.69998664,0.00000000,0.00000000
0,48800,0.35005343,37.15249252,0.74560547,1.00000000,0.49121094,0.00007134,0.70003557,0.00000000,0.00000000
0,48900,0.35008019,37.19725037,0.74462891,1.00000000,0.48925781,0.00007096,0.70008945,0.00000000,0.00000000
0,49000,0.35010350,37.24018860,0.74462891,1.00000000,0.48925781,0.00007057,0.70013642,0.00000000,0.00000000
0,49100,0.35013396,37.28453827,0.74511719,1.00000000,0.49023438,0.00007018,0.70019776,0.00000000,0.00000000
0,49200,0.35015875,37.32630920,0.74462891,1.00000000,0.48925781,0.00006974,0.70024776,0.00000000,0.00000000
0,49300,0.35018581,37.36980820,0.74462891,1.00000000,0.48925781,0.00006933,0.70030236,0.00000000,0.00000000
0,49400,0.35021055,37.41390991,0.74462891,1.00000000,0.48925781,0.00006891,0.70035213,0.00000000,0.00000000
0,49500,0.35023409,37.45873260,0.74462891,1.00000000,0.48925781,0.00006851,0.70039970,0.00000000,0.00000000
0,49600,0.35025924,37.50293350,0.74414062,1.00000000,0.48828125,0.00006809,0.70045054,0.00000000,0.00000000
0,49700,0.35028017,37.54546738,0.74511719,1.00000000,0.49023438,0.00006768,0.70049262,0.00000000,0.00000000
0,49800,0.35030746,37.59234238,0.74560547,1.00000000,0.49121094,0.00006728,0.70054770,0.00000000,0.00000000
0,49900,0.35032839,37.63528061,0.74560547,1.00000000,0.49121094,0.00006686,0.70058990,0.00000000,0.00000000
0,50000,0.35035321,37.67972565,0.74511719,1.00000000,0.49023438,0.00006645,0.70063996,0.00000000,0.00000000
0,50100,0.35038334,37.72566223,0.74462891,1.00000000,0.48925781,0.00006603,0.70070070,0.00000000,0.00000000
0,50200,0.35040909,37.76839447,0.74462891,1.00000000,0.48925781,0.00006560,0.70075262,0.00000000,0.00000000
0,50300,0.35043469,37.81299973,0.74414062,1.00000000,0.48828125,0.00006516,0.70080423,0.00000000,0.00000000
0,50400,0.35046449,37.85826492,0.74414062,1.00000000,0.48828125,0.00006471,0.70086432,0.00000000,0.00000000
0,50500,0.35048974,37.90406799,0.74316406,1.00000000,0.48632812,0.00006429,0.70091522,0.00000000,0.00000000
0,50600,0.35051513,37.94852448,0.74462891,1.00000000,0.48925781,0.00006384,0.70096642,0.00000000,0.00000000
0,50700,0.35054332,37.99517059,0.74560547,1.00000000,0.49121094,0.00006341,0.70102322,0.00000000,0.00000000
0,50800,0.35057461,38.04534149,0.74511719,1.00000000,0.49023438,0.00006297,0.70108628,0.00000000,0.00000000
0,50900,0.35060465,38.09552002,0.74511719,1.00000000,0.49023438,0.00006253,0.70114672,0.00000000,0.00000000
0,51000,0.35063136,38.14459991,0.74414062,1.00000000,0.48828125,0.00006209,0.70120060,0.00000000,0.00000000
0,51100,0.35065937,38.19290543,0.74414062,1.00000000,0.48828125,0.00006165,0.70125711,0.00000000,0.00000000
0,51200,0.35068583,38.23987961,0.74462891,1.00000000,0.48925781,0.00006122,0.70131040,0.00000000,0.00000000
0,51300,0.35071331,38.28955841,0.74462891,1.00000000,0.48925781,0.00006080,0.70136583,0.00000000,0.00000000
0,51400,0.35074058,38.33786011,0.74462891,1.00000000,0.48925781,0.00006039,0.70142078,0.00000000,0.00000000
0,51500,0.35077053,38.38854218,0.74414062,1.00000000,0.48828125,0.00005995,0.70148116,0.00000000,0.00000000
0,51600,0.35080248,38.43704224,0.74462891,1.00000000,0.48925781,0.00005952,0.70154548,0.00000000,0.00000000
0,51700,0.35083759,38.48973846,0.74462891,1.00000000,0.48925781,0.00005909,0.70161605,0.00000000,0.00000000
0,51800,0.35086590,38.53831482,0.74511719,1.00000000,0.49023438,0.00005866,0.70167315,0.00000000,0.00000000
0,51900,0.35090202,38.58916092,0.74511719,1.00000000,0.49023438,0.00005824,0.70174581,0.00000000,0.00000000
0,52000,0.35092735,38.63713837,0.74560547,1.00000000,0.49121094,0.00005782,0.70179689,0.00000000,0.00000000
0,52100,0.35096499,38.69100189,0.74560547,1.00000000,0.49121094,0.00005742,0.70187253,0.00000000,0.00000000
0,52200,0.35099500,38.74140930,0.74609375,1.00000000,0.49218750,0.00005699,0.70193303,0.00000000,0.00000000
0,52300,0.35102886,38.79284286,0.74658203,1.00000000,0.49316406,0.00005658,0.70200115,0.00000000,0.00000000
0,52400,0.35106206,38.84520340,0.74658203,1.00000000,0.49316406,0.00005618,0.70206797,0.00000000,0.00000000
0,52500,0.35108989,38.89556122,0.74609375,1.00000000,0.49218750,0.00005577,0.70212400,0.00000000,0.00000000
0,52600,0.35112464,38.94821167,0.74609375,1.00000000,0.49218750,0.00005536,0.70219386,0.00000000,0.00000000
0,52700,0.35116023,39.00146484,0.74609375,1.00000000,0.49218750,0.00005494,0.70226550,0.00000000,0.00000000
0,52800,0.35119170,39.05267715,0.74609375,1.00000000,0.49218750,0.00005452,0.70232880,0.00000000,0.00000000
0,52900,0.35122424,39.10335541,0.74609375,1.00000000,0.49218750,0.00005407,0.70239449,0.00000000,0.00000000
0,53000,0.35125583,39.15433502,0.74560547,1.00000000,0.49121094,0.00005365,0.70245796,0.00000000,0.00000000
0,53100,0.35128486,39.20588303,0.74511719,1.00000000,0.49023438,0.00005321,0.70251650,0.00000000,0.00000000
0,53200,0.35131529,39.25841522,0.74511719,1.00000000,0.49023438,0.00005278,0.70257777,0.00000000,0.00000000
0,53300,0.35134920,39.31145859,0.74560547,1.00000000,0.49121094,0.00005234,0.70264614,0.00000000,0.00000000
0,53400,0.35138005,39.36362076,0.74560547,1.00000000,0.49121094,0.00005190,0.70270813,0.00000000,0.00000000
0,53500,0.35140958,39.41719055,0.74560547,1.00000000,0.49121094,0.00005146,0.70276767,0.00000000,0.00000000
0,53600,0.35144669,39.47384644,0.74560547,1.00000000,0.49121094,0.00005102,0.70284235,0.00000000,0.00000000
0,53700,0.35147691,39.52835846,0.74560547,1.00000000,0.49121094,0.00005058,0.70290327,0.00000000,0.00000000
0,53800,0.35150972,39.58623123,0.74462891,1.00000000,0.48925781,0.00005015,0.70296925,0.00000000,0.00000000
0,53900,0.35154355,39.64266968,0.74414062,1.00000000,0.48828125,0.00004972,0.70303738,0.00000000,0.00000000
0,54000,0.35157663,39.69672394,0.74365234,1.00000000,0.48730469,0.00004929,0.70310396,0.00000000,0.00000000
0,54100,0.35160756,39.75152588,0.74414062,1.00000000,0.48828125,0.00004884,0.70316637,0.00000000,0.00000000
0,54200,0.35164547,39.80959320,0.74365234,1.00000000,0.48730469,0.00004842,0.70324254,0.00000000,0.00000000
0,54300,0.35168207,39.86823273,0.74365234,1.00000000,0.48730469,0.00004798,0.70331615,0.00000000,0.00000000
0,54400,0.35171461,39.92542648,0.74365234,1.00000000,0.48730469,0.00004756,0.70338166,0.00000000,0.00000000
0,54500,0.35175344,39.98447418,0.74365234,1.00000000,0.48730469,0.00004712,0.70345974,0.00000000,0.00000000
0,54600,0.35179073,40.04252625,0.74316406,1.00000000,0.48632812,0.00004669,0.70353484,0.00000000,0.00000000
0,54700,0.35182878,40.10057831,0.74316406,1.00000000,0.48632812,0.00004625,0.70361131,0.00000000,0.00000000
0,54800,0.35186884,40.15990448,0.74316406,1.00000000,0.48632812,0.00004581,0.70369190,0.00000000,0.00000000
0,54900,0.35190350,40.21558380,0.74316406,1.00000000,0.48632812,0.00004536,0.70376164,0.00000000,0.00000000
0,55000,0.35194457,40.27334595,0.74316406,1.00000000,0.48632812,0.00004493,0.70384425,0.00000000,0.00000000
0,55100,0.35198295,40.32957077,0.74267578,1.00000000,0.48535156,0.00004452,0.70392138,0.00000000,0.00000000
0,55200,0.35202020,40.38265991,0.74267578,1.00000000,0.48535156,0.00004410,0.70399630,0.00000000,0.00000000
0,55300,0.35205179,40.43801117,0.74267578,1.00000000,0.48535156,0.00004369,0.70405984,0.00000000,0.00000000
0,55400,0.35209745,40.49820709,0.74267578,1.00000000,0.48535156,0.00004328,0.70415157,0.00000000,0.00000000
0,55500,0.35213214,40.55902863,0.74267578,1.00000000,0.48535156,0.00004288,0.70422143,0.00000000,0.00000000
0,55600,0.35217589,40.62093353,0.74414062,1.00000000,0.48828125,0.00004245,0.70430934,0.00000000,0.00000000
0,55700,0.35222012,40.68211365,0.74462891,1.00000000,0.48925781,0.00004203,0.70439827,0.00000000,0.00000000
0,55800,0.35225302,40.73845673,0.74414062,1.00000000,0.48828125,0.00004160,0.70446444,0.00000000,0.00000000
0,55900,0.35230261,40.80195618,0.74414062,1.00000000,0.48828125,0.00004117,0.70456409,0.00000000,0.00000000
0,56000,0.35232949,40.85520554,0.74462891,1.00000000,0.48925781,0.00004072,0.70461833,0.00000000,0.00000000
0,56100,0.35237569,40.91724014,0.74462891,1.00000000,0.48925781,0.00004030,0.70471096,0.00000000,0.00000000
0,56200,0.35240901,40.97706604,0.74462891,1.00000000,0.48925781,0.00003986,0.70477819,0.00000000,0.00000000
0,56300,0.35245070,41.03350830,0.74414062,1.00000000,0.48828125,0.00003944,0.70486200,0.00000000,0.00000000
0,56400,0.35249013,41.08699799,0.74414062,1.00000000,0.48828125,0.00003901,0.70494127,0.00000000,0.00000000
0,56500,0.35252106,41.13283539,0.74414062,1.00000000,0.48828125,0.00003857,0.70500356,0.00000000,0.00000000
0,56600,0.35255539,41.18159103,0.74462891,1.00000000,0.48925781,0.00003811,0.70507276,0.00000000,0.00000000
0,56700,0.35259825,41.23276520,0.74462891,1.00000000,0.48925781,0.00003769,0.70515883,0.00000000,0.00000000
0,56800,0.35264623,41.29113007,0.74462891,1.00000000,0.48925781,0.00003728,0.70525515,0.00000000,0.00000000
0,56900,0.35269737,41.35136795,0.74462891,1.00000000,0.48925781,0.00003687,0.70535791,0.00000000,0.00000000
0,57000,0.35273707,41.40569687,0.74560547,1.00000000,0.49121094,0.00003644,0.70543766,0.00000000,0.00000000
0,57100,0.35278529,41.46365738,0.74511719,1.00000000,0.49023438,0.00003605,0.70553452,0.00000000,0.00000000
0,57200,0.35283947,41.52277756,0.74560547,1.00000000,0.49121094,0.00003565,0.70564336,0.00000000,0.00000000
0,57300,0.35287732,41.57911682,0.74462891,1.00000000,0.48925781,0.00003526,0.70571935,0.00000000,0.00000000
0,57400,0.35292074,41.63980103,0.74560547,1.00000000,0.49121094,0.00003487,0.70580655,0.00000000,0.00000000
0,57500,0.35296905,41.70444870,0.74658203,1.00000000,0.49316406,0.00003449,0.70590359,0.00000000,0.00000000
0,57600,0.35301319,41.77041626,0.74609375,1.00000000,0.49218750,0.00003410,0.70599222,0.00000000,0.00000000
0,57700,0.35306084,41.83686066,0.74609375,1.00000000,0.49218750,0.00003370,0.70608789,0.00000000,0.00000000
0,57800,0.35310999,41.90648651,0.74560547,1.00000000,0.49121094,0.00003332,0.70618659,0.00000000,0.00000000
0,57900,0.35316175,41.97797394,0.74462891,1.00000000,0.48925781,0.00003293,0.70629060,0.00000000,0.00000000
0,58000,0.35321078,42.05428696,0.74511719,1.00000000,0.49023438,0.00003254,0.70638901,0.00000000,0.00000000
0,58100,0.35325855,42.13088989,0.74609375,1.00000000,0.49218750,0.00003213,0.70648497,0.00000000,0.00000000
0,58200,0.35330907,42.20756149,0.74658203,1.00000000,0.49316406,0.00003172,0.70658642,0.00000000,0.00000000
0,58300,0.35336283,42.28560638,0.74658203,1.00000000,0.49316406,0.00003132,0.70669430,0.00000000,0.00000000
0,58400,0.35341093,42.35865021,0.74707031,1.00000000,0.49414062,0.00003090,0.70679098,0.00000000,0.00000000
0,58500,0.35346013,42.43595123,0.74707031,1.00000000,0.49414062,0.00003049,0.70688975,0.00000000,0.00000000
0,58600,0.35350507,42.51781082,0.74755859,1.00000000,0.49511719,0.00003010,0.70698005,0.00000000,0.00000000
0,58700,0.35355109,42.59947586,0.74755859,1.00000000,0.49511719,0.00002970,0.70707250,0.00000000,0.00000000
0,58800,0.35359269,42.68021011,0.74804688,1.00000000,0.49609375,0.00002928,0.70715606,0.00000000,0.00000000
0,58900,0.35364473,42.76602936,0.74804688,1.00000000,0.49609375,0.00002887,0.70726055,0.00000000,0.00000000
0,59000,0.35369405,42.84891510,0.74755859,1.00000000,0.49511719,0.00002846,0.70735961,0.00000000,0.00000000
0,59100,0.35374865,42.93667221,0.74755859,1.00000000,0.49511719,0.00002806,0.70746928,0.00000000,0.00000000
0,59200,0.35379428,43.02503586,0.74804688,1.00000000,0.49609375,0.00002766,0.70756090,0.00000000,0.00000000
0,59300,0.35383791,43.10842896,0.74804688,1.00000000,0.49609375,0.00002726,0.70764852,0.00000000,0.00000000
0,59400,0.35388982,43.19616318,0.74853516,1.00000000,0.49707031,0.00002686,0.70775276,0.00000000,0.00000000
0,59500,0.35394174,43.28364563,0.74853516,1.00000000,0.49707031,0.00002648,0.70785695,0.00000000,0.00000000
0,59600,0.35399526,43.37434769,0.74853516,1.00000000,0.49707031,0.00002609,0.70796442,0.00000000,0.00000000
0,59700,0.35403848,43.46282959,0.74804688,1.00000000,0.49609375,0.00002572,0.70805120,0.00000000,0.00000000
0,59800,0.35410449,43.56423187,0.74755859,1.00000000,0.49511719,0.00002536,0.70818359,0.00000000,0.00000000
0,59900,0.35413355,43.65705872,0.74902344,1.00000000,0.49804688,0.00002496,0.70824206,0.00000000,0.00000000
0,60000,0.35420334,43.76616669,0.74951172,1.00000000,0.49902344,0.00002457,0.70838213,0.00000000,0.00000000
0,60100,0.35425150,43.86699677,0.74902344,1.00000000,0.49804688,0.00002418,0.70847881,0.00000000,0.00000000
0,60200,0.35429373,43.96861267,0.74902344,1.00000000,0.49804688,0.00002377,0.70856369,0.00000000,0.00000000
0,60300,0.35436159,44.08387375,0.74853516,1.00000000,0.49707031,0.00002338,0.70869982,0.00000000,0.00000000
0,60400,0.35440245,44.19215775,0.74902344,1.00000000,0.49804688,0.00002300,0.70878184,0.00000000,0.00000000
0,60500,0.35445529,44.30268860,0.74853516,1.00000000,0.49707031,0.00002262,0.70888788,0.00000000,0.00000000
0,60600,0.35451531,44.41738129,0.74951172,1.00000000,0.49902344,0.00002226,0.70900834,0.00000000,0.00000000
0,60700,0.35457271,44.52695465,0.74951172,1.00000000,0.49902344,0.00002190,0.70912355,0.00000000,0.00000000
0,60800,0.35462558,44.63591766,0.74951172,1.00000000,0.49902344,0.00002154,0.70922971,0.00000000,0.00000000
0,60900,0.35466462,44.74210358,0.74951172,1.00000000,0.49902344,0.00002117,0.70930809,0.00000000,0.00000000
0,61000,0.35472825,44.85879898,0.74902344,1.00000000,0.49804688,0.00002082,0.70943570,0.00000000,0.00000000
0,61100,0.35479528,44.97612762,0.74902344,1.00000000,0.49804688,0.00002046,0.70957017,0.00000000,0.00000000
0,61200,0.35486197,45.09957886,0.74853516,1.00000000,0.49707031,0.00002010,0.70970380,0.00000000,0.00000000
0,61300,0.35492808,45.22375488,0.74804688,1.00000000,0.49609375,0.00001974,0.70983648,0.00000000,0.00000000
0,61400,0.35497206,45.34519196,0.74853516,1.00000000,0.49707031,0.00001938,0.70992476,0.00000000,0.00000000
0,61500,0.35503083,45.47212219,0.74755859,1.00000000,0.49511719,0.00001905,0.71004254,0.00000000,0.00000000
0,61600,0.35510278,45.60647583,0.74755859,1.00000000,0.49511719,0.00001871,0.71018684,0.00000000,0.00000000
0,61700,0.35516989,45.73720551,0.74804688,1.00000000,0.49609375,0.00001838,0.71032143,0.00000000,0.00000000
0,61800,0.35524243,45.87110901,0.74804688,1.00000000,0.49609375,0.00001806,0.71046680,0.00000000,0.00000000
0,61900,0.35531223,46.00296021,0.74804688,1.00000000,0.49609375,0.00001773,0.71060669,0.00000000,0.00000000
0,62000,0.35539258,46.14170456,0.74755859,1.00000000,0.49511719,0.00001742,0.71076775,0.00000000,0.00000000
0,62100,0.35547894,46.28228378,0.74755859,1.00000000,0.49511719,0.00001709,0.71094078,0.00000000,0.00000000
0,62200,0.35555482,46.42338181,0.74609375,1.00000000,0.49218750,0.00001677,0.71109289,0.00000000,0.00000000
0,62300,0.35563457,46.56711960,0.74560547,1.00000000,0.49121094,0.00001646,0.71125263,0.00000000,0.00000000
0,62400,0.35572818,46.71513367,0.74511719,1.00000000,0.49023438,0.00001614,0.71144027,0.00000000,0.00000000
0,62500,0.35579818,46.85877228,0.74560547,1.00000000,0.49121094,0.00001583,0.71158063,0.00000000,0.00000000
0,62600,0.35590029,47.01011276,0.74462891,1.00000000,0.48925781,0.00001553,0.71178508,0.00000000,0.00000000
0,62700,0.35598624,47.16093063,0.74414062,1.00000000,0.48828125,0.00001521,0.71195722,0.00000000,0.00000000
0,62800,0.35605937,47.30215073,0.74560547,1.00000000,0.49121094,0.00001491,0.71210384,0.00000000,0.00000000
0,62900,0.35614771,47.45109558,0.74609375,1.00000000,0.49218750,0.00001461,0.71228081,0.00000000,0.00000000
0,63000,0.35625261,47.60425568,0.74609375,1.00000000,0.49218750,0.00001432,0.71249092,0.00000000,0.00000000
0,63100,0.35635120,47.76061630,0.74560547,1.00000000,0.49121094,0.00001403,0.71268827,0.00000000,0.00000000
0,63200,0.35643005,47.91459656,0.74658203,1.00000000,0.49316406,0.00001376,0.71284640,0.00000000,0.00000000
0,63300,0.35653323,48.07716370,0.74560547,1.00000000,0.49121094,0.00001346,0.71305305,0.00000000,0.00000000
0,63400,0.35664618,48.24186707,0.74658203,1.00000000,0.49316406,0.00001319,0.71327925,0.00000000,0.00000000
0,63500,0.35672188,48.39566040,0.74707031,1.00000000,0.49414062,0.00001293,0.71343094,0.00000000,0.00000000
0,63600,0.35681939,48.55614471,0.74755859,1.00000000,0.49511719,0.00001265,0.71362621,0.00000000,0.00000000
0,63700,0.35694450,48.72855377,0.74755859,1.00000000,0.49511719,0.00001238,0.71387666,0.00000000,0.00000000
0,63800,0.35704958,48.90203476,0.74755859,1.00000000,0.49511719,0.00001212,0.71408701,0.00000000,0.00000000
0,63900,0.35717654,49.07746887,0.74755859,1.00000000,0.49511719,0.00001186,0.71434116,0.00000000,0.00000000
0,64000,0.35730720,49.25132370,0.74658203,1.00000000,0.49316406,0.00001159,0.71460271,0.00000000,0.00000000
0,64100,0.35741365,49.42160797,0.74560547,1.00000000,0.49121094,0.00001134,0.71481597,0.00000000,0.00000000
0,64200,0.35755649,49.60994720,0.74511719,1.00000000,0.49023438,0.00001108,0.71510190,0.00000000,0.00000000
0,64300,0.35765991,49.79204178,0.74560547,1.00000000,0.49121094,0.00001084,0.71530896,0.00000000,0.00000000
0,64400,0.35778612,49.97868347,0.74560547,1.00000000,0.49121094,0.00001060,0.71556157,0.00000000,0.00000000
0,64500,0.35789776,50.16196060,0.74560547,1.00000000,0.49121094,0.00001037,0.71578515,0.00000000,0.00000000
0,64600,0.35803986,50.35083771,0.74462891,1.00000000,0.48925781,0.00001014,0.71606958,0.00000000,0.00000000
0,64700,0.35813907,50.53210068,0.74609375,1.00000000,0.49218750,0.00000992,0.71626824,0.00000000,0.00000000
0,64800,0.35828465,50.72813416,0.74707031,1.00000000,0.49414062,0.00000971,0.71655965,0.00000000,0.00000000
0,64900,0.35839874,50.91818237,0.74658203,1.00000000,0.49316406,0.00000948,0.71678793,0.00000000,0.00000000
0,65000,0.35854143,51.11994171,0.74658203,1.00000000,0.49316406,0.00000928,0.71707356,0.00000000,0.00000000
0,65100,0.35866785,51.31768799,0.74609375,1.00000000,0.49218750,0.00000906,0.71732664,0.00000000,0.00000000
0,65200,0.35885495,51.53125763,0.74609375,1.00000000,0.49218750,0.00000888,0.71770096,0.00000000,0.00000000
0,65300,0.35902423,51.74068069,0.74462891,1.00000000,0.48925781,0.00000868,0.71803975,0.00000000,0.00000000
0,65400,0.35916457,51.95034409,0.74511719,1.00000000,0.49023438,0.00000849,0.71832061,0.00000000,0.00000000
0,65500,0.35933813,52.15822601,0.74511719,1.00000000,0.49023438,0.00000830,0.71866798,0.00000000,0.00000000
0,65600,0.35951307,52.37470245,0.74511719,1.00000000,0.49023438,0.00000809,0.71901810,0.00000000,0.00000000
0,65700,0.35964715,52.58474731,0.74609375,1.00000000,0.49218750,0.00000791,0.71928644,0.00000000,0.00000000
0,65800,0.35983187,52.81689453,0.74658203,1.00000000,0.49316406,0.00000773,0.71965593,0.00000000,0.00000000
0,65900,0.36004382,53.05297089,0.74658203,1.00000000,0.49316406,0.00000754,0.72008002,0.00000000,0.00000000
0,66000,0.36019212,53.27391434,0.74609375,1.00000000,0.49218750,0.00000737,0.72037691,0.00000000,0.00000000
0,66100,0.36037239,53.51303482,0.74609375,1.00000000,0.49218750,0.00000719,0.72073758,0.00000000,0.00000000
0,66200,0.36056349,53.76280594,0.74609375,1.00000000,0.49218750,0.00000701,0.72111994,0.00000000,0.00000000
0,66300,0.36075407,54.01121521,0.74609375,1.00000000,0.49218750,0.00000684,0.72150135,0.00000000,0.00000000
0,66400,0.36094913,54.25708771,0.74560547,1.00000000,0.49121094,0.00000669,0.72189152,0.00000000,0.00000000
0,66500,0.36115998,54.51279449,0.74609375,1.00000000,0.49218750,0.00000652,0.72231352,0.00000000,0.00000000
0,66600,0.36134514,54.76471710,0.74658203,1.00000000,0.49316406,0.00000637,0.72268397,0.00000000,0.00000000
0,66700,0.36160290,55.03051376,0.74511719,1.00000000,0.49023438,0.00000620,0.72319967,0.00000000,0.00000000
0,66800,0.36182040,55.30206299,0.74560547,1.00000000,0.49121094,0.00000605,0.72363472,0.00000000,0.00000000
0,66900,0.36202401,55.57168961,0.74560547,1.00000000,0.49121094,0.00000591,0.72404206,0.00000000,0.00000000
0,67000,0.36226904,55.85334778,0.74560547,1.00000000,0.49121094,0.00000576,0.72453231,0.00000000,0.00000000
0,67100,0.36253056,56.14463043,0.74560547,1.00000000,0.49121094,0.00000561,0.72505546,0.00000000,0.00000000
0,67200,0.36275196,56.41625595,0.74462891,1.00000000,0.48925781,0.00000548,0.72549838,0.00000000,0.00000000
0,67300,0.36299115,56.71343231,0.74414062,1.00000000,0.48828125,0.00000532,0.72597712,0.00000000,0.00000000
0,67400,0.36329436,57.03084564,0.74462891,1.00000000,0.48925781,0.00000517,0.72658348,0.00000000,0.00000000
0,67500,0.36353022,57.32083893,0.74414062,1.00000000,0.48828125,0.00000504,0.72705537,0.00000000,0.00000000
0,67600,0.36384320,57.64404678,0.74316406,1.00000000,0.48632812,0.00000491,0.72768152,0.00000000,0.00000000
0,67700,0.36408389,57.94657135,0.74462891,1.00000000,0.48925781,0.00000479,0.72816300,0.00000000,0.00000000
0,67800,0.36435926,58.27039337,0.74511719,1.00000000,0.49023438,0.00000465,0.72871393,0.00000000,0.00000000
0,67900,0.36463064,58.57980347,0.74511719,1.00000000,0.49023438,0.00000454,0.72925675,0.00000000,0.00000000
0,68000,0.36497653,58.91545868,0.74609375,1.00000000,0.49218750,0.00000443,0.72994858,0.00000000,0.00000000
0,68100,0.36524078,59.23406982,0.74658203,1.00000000,0.49316406,0.00000432,0.73047733,0.00000000,0.00000000
0,68200,0.36559606,59.57359314,0.74609375,1.00000000,0.49218750,0.00000421,0.73118794,0.00000000,0.00000000
0,68300,0.36590755,59.90971756,0.74707031,1.00000000,0.49414062,0.00000410,0.73181105,0.00000000,0.00000000
0,68400,0.36626744,60.25048065,0.74707031,1.00000000,0.49414062,0.00000399,0.73253083,0.00000000,0.00000000
0,68500,0.36658567,60.56517792,0.74755859,1.00000000,0.49511719,0.00000392,0.73316741,0.00000000,0.00000000
0,68600,0.36698240,60.92370987,0.74804688,1.00000000,0.49609375,0.00000381,0.73396111,0.00000000,0.00000000
0,68700,0.36733824,61.26631927,0.74804688,1.00000000,0.49609375,0.00000372,0.73467278,0.00000000,0.00000000
0,68800,0.36770356,61.61641312,0.74804688,1.00000000,0.49609375,0.00000363,0.73540354,0.00000000,0.00000000
0,68900,0.36804944,61.95891571,0.74902344,1.00000000,0.49804688,0.00000355,0.73609531,0.00000000,0.00000000
0,69000,0.36850297,62.33721924,0.74853516,1.00000000,0.49707031,0.00000344,0.73700249,0.00000000,0.00000000
0,69100,0.36887741,62.68413544,0.75048828,1.00000000,0.50097656,0.00000337,0.73775142,0.00000000,0.00000000
0,69200,0.36932099,63.07000732,0.75097656,1.00000000,0.50195312,0.00000328,0.73863876,0.00000000,0.00000000
0,69300,0.36965033,63.41515350,0.75000000,1.00000000,0.50000000,0.00000321,0.73929739,0.00000000,0.00000000
0,69400,0.37008730,63.79351425,0.74902344,1.00000000,0.49804688,0.00000314,0.74017143,0.00000000,0.00000000
0,69500,0.37048382,64.17780304,0.75000000,1.00000000,0.50000000,0.00000305,0.74096465,0.00000000,0.00000000
0,69600,0.37091172,64.55813599,0.74951172,1.00000000,0.49902344,0.00000298,0.74182045,0.00000000,0.00000000
0,69700,0.37134594,64.95469666,0.75048828,1.00000000,0.50097656,0.00000291,0.74268895,0.00000000,0.00000000
0,69800,0.37179115,65.34615326,0.75146484,1.00000000,0.50292969,0.00000284,0.74357951,0.00000000,0.00000000
0,69900,0.37219143,65.74270630,0.75146484,1.00000000,0.50292969,0.00000278,0.74438000,0.00000000,0.00000000
0,69999,0.37262425,66.14846802,0.74951172,1.00000000,0.49902344,0.00000271,0.74524575,0.00000000,0.00000000
