,neuroid_id,region,layer,split,value,pc,arr,col,hemisphere,subregion,animal,y,x,row
234,31,V1,classifier.2,2,0.6958798005925861,30,,,,,,,,
235,32,V1,classifier.2,2,-0.30550355960433195,31,,,,,,,,
236,33,V1,classifier.2,2,0.30780998602278675,32,,,,,,,,
237,34,V1,classifier.2,2,0.17603168461617846,33,,,,,,,,
238,35,V1,classifier.2,2,-0.16346580521685902,34,,,,,,,,
239,36,V1,classifier.2,2,-0.09265478513835348,35,,,,,,,,
240,37,V1,classifier.2,2,-0.1448122406990863,36,,,,,,,,
241,38,V1,classifier.2,2,-0.3169356295408491,37,,,,,,,,
242,39,V1,classifier.2,2,-0.5060678201642526,38,,,,,,,,
243,40,V1,classifier.2,2,0.41652382549070543,39,,,,,,,,
244,41,V1,classifier.2,2,0.4126577895985232,40,,,,,,,,
245,42,V1,classifier.2,2,0.38948278872144687,41,,,,,,,,
246,43,V1,classifier.2,2,0.11868360167607236,42,,,,,,,,
247,44,V1,classifier.2,2,-0.32508315939577137,43,,,,,,,,
248,45,V1,classifier.2,2,-0.4241328567101673,44,,,,,,,,
249,46,V1,classifier.2,2,-0.15472330303443407,45,,,,,,,,
250,47,V1,classifier.2,2,0.0344928781541788,46,,,,,,,,
251,48,V1,classifier.2,2,-0.5529026763686051,47,,,,,,,,
252,49,V1,classifier.2,2,0.09632719082380428,48,,,,,,,,
253,50,V1,classifier.2,2,0.03626768253449262,49,,,,,,,,
254,51,V1,classifier.2,2,-0.6220957237358996,50,,,,,,,,
255,52,V1,classifier.2,2,-0.32072367733781715,51,,,,,,,,
256,53,V1,classifier.2,2,0.33425055226161504,52,,,,,,,,
257,54,V1,classifier.2,2,-0.2433499682003678,53,,,,,,,,
258,55,V1,classifier.2,2,0.35998505622166765,54,,,,,,,,
259,56,V1,classifier.2,2,-0.10887746166515029,55,,,,,,,,
260,57,V1,classifier.2,2,-0.1575810668861184,56,,,,,,,,
261,58,V1,classifier.2,2,-0.42097253129168705,57,,,,,,,,
262,59,V1,classifier.2,2,0.03448062734900787,58,,,,,,,,
263,60,V1,classifier.2,2,0.11487597720419435,59,,,,,,,,
264,61,V1,classifier.2,2,-0.2893739937368166,60,,,,,,,,
265,62,V1,classifier.2,2,-0.21911986080105836,61,,,,,,,,
266,63,V1,classifier.2,2,-0.2589798506388152,62,,,,,,,,
267,64,V1,classifier.2,2,-0.08080845426977942,63,,,,,,,,
268,65,V1,classifier.2,2,0.02260960778198789,64,,,,,,,,
269,66,V1,classifier.2,2,0.21360143150366456,65,,,,,,,,
270,67,V1,classifier.2,2,0.10725561907556377,66,,,,,,,,
