seed,total-variance,feature0-linear,feature1-xor_xor_xor
4,19.56460190,0.63948575,-0.00399340
4,19.73043823,0.63827412,-0.00400920
4,19.88785934,0.63712880,-0.00401025
4,20.02727699,0.63602164,-0.00402875
4,20.20097733,0.63441643,-0.00403820
4,20.37343216,0.63318307,-0.00406072
4,20.55741501,0.63184885,-0.00408024
4,20.74086189,0.63066816,-0.00408874
4,20.92004776,0.62896031,-0.00410413
4,21.05780029,0.62749669,-0.00410672
4,21.25060463,0.62559591,-0.00412408
4,21.35705948,0.62355275,-0.00410437
4,21.47109413,0.62096480,-0.00409944
4,21.60408401,0.61786183,-0.00414226
4,21.57789421,0.61278193,-0.00412670
4,21.28671455,0.60665153,-0.00394630
4,20.61251640,0.59838034,-0.00258480
4,20.05129623,0.57596826,0.01130957
4,20.05209923,0.54407840,0.03906785
4,21.03167725,0.52300768,0.07437248
4,21.80905533,0.50766160,0.09360944
4,22.35076141,0.49859980,0.10492440
4,22.76948547,0.49248180,0.11252684
4,23.09551620,0.48769345,0.11821501
4,23.36772156,0.48395691,0.12258568
4,23.60929489,0.48086455,0.12618749
4,23.81550217,0.47831004,0.12923065
4,23.99767876,0.47608293,0.13185585
4,24.16296959,0.47415373,0.13416725
4,24.31297112,0.47239303,0.13622098
4,24.44814301,0.47088532,0.13806730
4,24.57825279,0.46946788,0.13975337
4,24.69543266,0.46819059,0.14129483
